title,price,image_url,promo,coupon,collection_date
"NETUM Wireless 1D Laser Barcode Scanner Bluetooth Compatible, Small Pocket USB Bar Code Reader Work with Windows, Mac,Android, iOS Phones, Tablets or Computers - C830",$65.99,https://m.media-amazon.com/images/I/61cZ3q20ZjL._AC_UY218_.jpg,"Wed, Jan 22",12% off coupon applied,2025-01-12 19:40:24
"GEEKOM GT1 Mega AI Mini PC,14th Gen Intel Core Ultra U7-155H (16C/22T,up to 4.8 GHz),32GB DDR5 1TB PCIe Gen4 SSD,NUC14 Pro Mini Desktop Computers Windows 11 Pro,WiFi 7/BT 5.4/Dual 2.5G LAN/USB4.0/8K",$799.00,https://m.media-amazon.com/images/I/61qbv+W8p1L._AC_UY218_.jpg,"Wed, Jan 22",No coupon,2025-01-12 19:40:24
"StarTech.com HPE J9283B Compatible 3m 10G SFP+ to SFP+ DAC Twinax - 10GbE SFP+ Copper DAC 10 Gbps Low Power Passive Mini GBIC/Transceiver Module DAC Firepower 1040 (J9283BST), (3m/9.8ft)",$49.41,https://m.media-amazon.com/images/I/51BYlhxYIFL._AC_UY218_.jpg,"Fri, Jan 24",No coupon,2025-01-12 19:40:24
"TESmart Thunderbolt 4 KVM Switch 2 Monitors 2 Computers 4K@60Hz, HDMI+DisplayPort KVM Switch Dual Monitor for 1 Laptop (TB4 USB C w/Charging 60W) & 1 Desktop (HDMI 2.0 & DP1.2), Gigabit Network, EDID",$759.99,https://m.media-amazon.com/images/I/61aBBtbHn5L._AC_UY218_.jpg,"Wed, Jan 22",$61.00 off coupon applied,2025-01-12 19:40:24
"Full HD 1080P Video Webcam and Wide Angle Camera with Built-in Microphone and Rotatable Tripod,for Laptop Computer or Desktop PC,Great for Live Streaming.Calls.Video Conferencing(Black)-1",$49.99,https://m.media-amazon.com/images/I/81OaP1sXqlL._AC_UY218_.jpg,"Thu, Jan 23",30% off coupon applied,2025-01-12 19:40:42
"NETUM Wireless 1D Laser Barcode Scanner Bluetooth Compatible, Small Pocket USB Bar Code Reader Work with Windows, Mac,Android, iOS Phones, Tablets or Computers - C830",$65.99,https://m.media-amazon.com/images/I/61cZ3q20ZjL._AC_UY218_.jpg,"Wed, Jan 22",12% off coupon applied,2025-01-12 19:40:42
"GEEKOM GT1 Mega AI Mini PC,14th Gen Intel Core Ultra U7-155H (16C/22T,up to 4.8 GHz),32GB DDR5 1TB PCIe Gen4 SSD,NUC14 Pro Mini Desktop Computers Windows 11 Pro,WiFi 7/BT 5.4/Dual 2.5G LAN/USB4.0/8K",$799.00,https://m.media-amazon.com/images/I/61qbv+W8p1L._AC_UY218_.jpg,"Wed, Jan 22",No coupon,2025-01-12 19:40:42
"TESmart Thunderbolt 4 KVM Switch 2 Monitors 2 Computers 4K@60Hz, HDMI+DisplayPort KVM Switch Dual Monitor for 1 Laptop (TB4 USB C w/Charging 60W) & 1 Desktop (HDMI 2.0 & DP1.2), Gigabit Network, EDID",$759.99,https://m.media-amazon.com/images/I/61aBBtbHn5L._AC_UY218_.jpg,"Wed, Jan 22",$61.00 off coupon applied,2025-01-12 19:40:42
"KAMRUI Essenx E1 Mini PC Alder Lake N97(up to 3.60 GHz), 16GB DDR4 512GB M.2 SSD Mini Desktop Computer, Mini Computers, 4K, WiFi 2.4G/5G, BT4.2, Small PC Desktop Business Home Office Family-NAS",$169.00,https://m.media-amazon.com/images/I/614HLfrtmdL._AC_UY218_.jpg,"Wed, Jan 22",No coupon,2025-01-12 19:40:42
Title not available,$49.99,https://m.media-amazon.com/images/I/81OaP1sXqlL._AC_SX148_SY213_QL70_.jpg,No promotion,30% off coupon applied,2025-01-12 19:41:00
Title not available,$65.99,https://m.media-amazon.com/images/I/61cZ3q20ZjL._AC_SX148_SY213_QL70_.jpg,No promotion,12% off coupon applied,2025-01-12 19:41:00
Title not available,$87.63,https://m.media-amazon.com/images/I/61g9aStik-L._AC_SX148_SY213_QL70_.jpg,No promotion,No coupon,2025-01-12 19:41:00
Title not available,$759.99,https://m.media-amazon.com/images/I/61aBBtbHn5L._AC_SX148_SY213_QL70_.jpg,No promotion,$61.00 off coupon applied,2025-01-12 19:41:00
Title not available,$23.98,https://m.media-amazon.com/images/I/61dVfjDp-mL._AC_SX148_SY213_QL70_.jpg,No promotion,No coupon,2025-01-12 19:41:00
Title not available,$49.99,https://m.media-amazon.com/images/I/81OaP1sXqlL._AC_SX148_SY213_QL70_.jpg,No promotion,30% off coupon applied,2025-01-12 19:41:17
Title not available,$49.41,https://m.media-amazon.com/images/I/51BYlhxYIFL._AC_SX148_SY213_QL70_.jpg,No promotion,No coupon,2025-01-12 19:41:17
Title not available,$65.99,https://m.media-amazon.com/images/I/61cZ3q20ZjL._AC_SX148_SY213_QL70_.jpg,No promotion,12% off coupon applied,2025-01-12 19:41:17
Title not available,$37.99,https://m.media-amazon.com/images/I/71WUpGFr9XL._AC_SX148_SY213_QL70_.jpg,No promotion,No coupon,2025-01-12 19:41:17
Title not available,$95.99,https://m.media-amazon.com/images/I/71D2FFbaHNL._AC_SX148_SY213_QL70_.jpg,No promotion,No coupon,2025-01-12 19:41:17
Title not available,$699.99,https://m.media-amazon.com/images/I/61TsCDlVlKL._AC_SX148_SY213_QL70_.jpg,No promotion,No coupon,2025-01-12 19:41:35
Title not available,$49.99,https://m.media-amazon.com/images/I/81OaP1sXqlL._AC_SX148_SY213_QL70_.jpg,No promotion,30% off coupon applied,2025-01-12 19:41:35
Title not available,$65.99,https://m.media-amazon.com/images/I/61cZ3q20ZjL._AC_SX148_SY213_QL70_.jpg,No promotion,12% off coupon applied,2025-01-12 19:41:35
Title not available,$39.99,https://m.media-amazon.com/images/I/61yhlHZtAcL._AC_SX148_SY213_QL70_.jpg,No promotion,$5.00 off coupon applied,2025-01-12 19:41:35
Title not available,$329.00,https://m.media-amazon.com/images/I/81StbXTGn1L._AC_SX148_SY213_QL70_.jpg,No promotion,No coupon,2025-01-12 19:41:35
"Full HD 1080P Video Webcam and Wide Angle Camera with Built-in Microphone and Rotatable Tripod,for Laptop Computer or Desktop PC,Great for Live Streaming.Calls.Video Conferencing(Black)-1",$49.99,https://m.media-amazon.com/images/I/81OaP1sXqlL._AC_UY218_.jpg,"Thu, Jan 23",30% off coupon applied,2025-01-12 19:41:44
"NETUM Wireless 1D Laser Barcode Scanner Bluetooth Compatible, Small Pocket USB Bar Code Reader Work with Windows, Mac,Android, iOS Phones, Tablets or Computers - C830",$65.99,https://m.media-amazon.com/images/I/61cZ3q20ZjL._AC_UY218_.jpg,"Wed, Jan 22",12% off coupon applied,2025-01-12 19:41:44
"GEEKOM GT1 Mega AI Mini PC,14th Gen Intel Core Ultra U7-155H (16C/22T,up to 4.8 GHz),32GB DDR5 1TB PCIe Gen4 SSD,NUC14 Pro Mini Desktop Computers Windows 11 Pro,WiFi 7/BT 5.4/Dual 2.5G LAN/USB4.0/8K",$799.00,https://m.media-amazon.com/images/I/61qbv+W8p1L._AC_UY218_.jpg,"Wed, Jan 22",No coupon,2025-01-12 19:41:44
"StarTech.com HPE J9283B Compatible 3m 10G SFP+ to SFP+ DAC Twinax - 10GbE SFP+ Copper DAC 10 Gbps Low Power Passive Mini GBIC/Transceiver Module DAC Firepower 1040 (J9283BST), (3m/9.8ft)",$49.41,https://m.media-amazon.com/images/I/51BYlhxYIFL._AC_UY218_.jpg,"Fri, Jan 24",No coupon,2025-01-12 19:41:44
"TESmart Thunderbolt 4 KVM Switch 2 Monitors 2 Computers 4K@60Hz, HDMI+DisplayPort KVM Switch Dual Monitor for 1 Laptop (TB4 USB C w/Charging 60W) & 1 Desktop (HDMI 2.0 & DP1.2), Gigabit Network, EDID",$759.99,https://m.media-amazon.com/images/I/61aBBtbHn5L._AC_UY218_.jpg,"Wed, Jan 22",$61.00 off coupon applied,2025-01-12 19:41:44
"Artix CL750 Wired Headphones with Mic & Volume Control — Noise Isolating Computer Headphones Wired, On-Ear Headphones with Wire, Plug In Headphones for Laptop, Corded Headphone Over Ear Aux Jack 3.5mm",$29.99,https://m.media-amazon.com/images/I/81P1XmTOKoL._AC_UY218_.jpg,"Thu, Jan 23",No coupon,2025-01-12 19:41:58
"Video Conference Lighting, Webcam Monitor Light Bar Over Computer for Streaming, LED Laptop Light for Video Conferencing, Zoom Ring Light with Adjustable Brightness & Color Settings",$59.99,https://m.media-amazon.com/images/I/71z7p52wA1L._AC_UY218_.jpg,"Fri, Jan 24",No coupon,2025-01-12 19:41:58
"GEEKOM GT1 Mega AI Mini PC,14th Gen Intel Core Ultra U7-155H (16C/22T,up to 4.8 GHz),32GB DDR5 1TB PCIe Gen4 SSD,NUC14 Pro Mini Desktop Computers Windows 11 Pro,WiFi 7/BT 5.4/Dual 2.5G LAN/USB4.0/8K",$799.00,https://m.media-amazon.com/images/I/61qbv+W8p1L._AC_UY218_.jpg,"Wed, Jan 22",No coupon,2025-01-12 19:41:58
"Laptop Computer, 15.6 Inch FHD IPS Display Laptop, 16GB LPDDR5 RAM Laptops, 4-Cores N100 Processor, Up to 3.4 GHz, 11 Pro, WiFi 6, BT 5.0, Webcam, USB-C, Long Lasting Battery",$289.00,https://m.media-amazon.com/images/I/719eq6F-WIL._AC_UY218_.jpg,"Wed, Jan 22",No coupon,2025-01-12 19:41:58
"Full HD 1080P Video Webcam and Wide Angle Camera with Built-in Microphone and Rotatable Tripod,for Laptop Computer or Desktop PC,Great for Live Streaming.Calls.Video Conferencing(Black)-1",$49.99,https://m.media-amazon.com/images/I/81OaP1sXqlL._AC_UY218_.jpg,"Thu, Jan 23",30% off coupon applied,2025-01-12 19:41:58
"StarTech.com Juniper EX-SFP-1GE-T Compatible SFP Module - 1000BASE-T - SFP to RJ45 Cat6/Cat5e - 1GE Gigabit Ethernet SFP - RJ-45 100m - (EXSFP1GETST),Silver",$44.16,https://m.media-amazon.com/images/I/71+JRSSbe-L._AC_UY218_.jpg,"Fri, Jan 24",No coupon,2025-01-12 19:41:58
Title not available,$49.99,https://m.media-amazon.com/images/I/81OaP1sXqlL._AC_SX148_SY213_QL70_.jpg,No promotion,30% off coupon applied,2025-01-12 19:42:09
Title not available,$60.00,https://m.media-amazon.com/images/I/61GnWR75jIL._AC_SX148_SY213_QL70_.jpg,No promotion,No coupon,2025-01-12 19:42:09
Title not available,$49.99,https://m.media-amazon.com/images/I/61qfiZbRwLL._AC_SX148_SY213_QL70_.jpg,No promotion,$10.00 off coupon applied,2025-01-12 19:42:09
Title not available,$35.99,https://m.media-amazon.com/images/I/71uIjCLBs3L._AC_SX148_SY213_QL70_.jpg,No promotion,No coupon,2025-01-12 19:42:09
Title not available,$39.99,https://m.media-amazon.com/images/I/61yhlHZtAcL._AC_SX148_SY213_QL70_.jpg,No promotion,$5.00 off coupon applied,2025-01-12 19:42:09
"Full HD 1080P Video Webcam and Wide Angle Camera with Built-in Microphone and Rotatable Tripod,for Laptop Computer or Desktop PC,Great for Live Streaming.Calls.Video Conferencing(Black)-1",$49.99,https://m.media-amazon.com/images/I/81OaP1sXqlL._AC_UY218_.jpg,"Thu, Jan 23",30% off coupon applied,2025-01-12 19:42:24
"TESmart Thunderbolt 4 KVM Switch 2 Monitors 2 Computers 4K@60Hz, HDMI+DisplayPort KVM Switch Dual Monitor for 1 Laptop (TB4 USB C w/Charging 60W) & 1 Desktop (HDMI 2.0 & DP1.2), Gigabit Network, EDID",$759.99,https://m.media-amazon.com/images/I/61aBBtbHn5L._AC_UY218_.jpg,"Wed, Jan 22",$61.00 off coupon applied,2025-01-12 19:42:24
"Mini PC N7A Intel Core i5-12450H up to 4.4GHz (8C/12T), 16GB DDR4 RAM 512GB NVMe SSD Windows 11 Pro Computers, USB 3.2/Type-C/WiFi 6/BT5.2/RJ45 2.5G/4K Triple Display Desktop PC",$359.00,https://m.media-amazon.com/images/I/61UiMdk5E7L._AC_UY218_.jpg,"Wed, Jan 22",$30.00 off coupon applied,2025-01-12 19:42:24
"Mini PC, 1 Year Office 365, Intel Quad-Core N100(Up to 3.4GHz), 16GB(4GB) RAM 640GB SSD(128GB+512GB), Dual LAN Mini Desktop Computers Windows 11, 4K Triple Display, Type-C, WiFi 6, BT 5.2 Micro PC",$349.99,https://m.media-amazon.com/images/I/71YOOheNucL._AC_UY218_.jpg,"Wed, Jan 22",$100.00 off coupon applied,2025-01-12 19:42:24
"StarTech.com Juniper EX-SFP-1GE-T Compatible SFP Module - 1000BASE-T - SFP to RJ45 Cat6/Cat5e - 1GE Gigabit Ethernet SFP - RJ-45 100m - (EXSFP1GETST),Silver",$44.16,https://m.media-amazon.com/images/I/71+JRSSbe-L._AC_UY218_.jpg,"Fri, Jan 24",No coupon,2025-01-12 19:42:24
"NETUM Wireless 1D Laser Barcode Scanner Bluetooth Compatible, Small Pocket USB Bar Code Reader Work with Windows, Mac,Android, iOS Phones, Tablets or Computers - C830",$65.99,https://m.media-amazon.com/images/I/61cZ3q20ZjL._AC_UY218_.jpg,"Wed, Jan 22",12% off coupon applied,2025-01-12 19:42:24
"Full HD 1080P Video Webcam and Wide Angle Camera with Built-in Microphone and Rotatable Tripod,for Laptop Computer or Desktop PC,Great for Live Streaming.Calls.Video Conferencing(Black)-1",$49.99,https://m.media-amazon.com/images/I/81OaP1sXqlL._AC_UY218_.jpg,"Thu, Jan 23",30% off coupon applied,2025-01-12 19:42:34
"NETUM Wireless 1D Laser Barcode Scanner Bluetooth Compatible, Small Pocket USB Bar Code Reader Work with Windows, Mac,Android, iOS Phones, Tablets or Computers - C830",$65.99,https://m.media-amazon.com/images/I/61cZ3q20ZjL._AC_UY218_.jpg,"Wed, Jan 22",12% off coupon applied,2025-01-12 19:42:34
"GEEKOM GT1 Mega AI Mini PC,14th Gen Intel Core Ultra U7-155H (16C/22T,up to 4.8 GHz),32GB DDR5 1TB PCIe Gen4 SSD,NUC14 Pro Mini Desktop Computers Windows 11 Pro,WiFi 7/BT 5.4/Dual 2.5G LAN/USB4.0/8K",$799.00,https://m.media-amazon.com/images/I/61qbv+W8p1L._AC_UY218_.jpg,"Wed, Jan 22",No coupon,2025-01-12 19:42:34
"TESmart Thunderbolt 4 KVM Switch 2 Monitors 2 Computers 4K@60Hz, HDMI+DisplayPort KVM Switch Dual Monitor for 1 Laptop (TB4 USB C w/Charging 60W) & 1 Desktop (HDMI 2.0 & DP1.2), Gigabit Network, EDID",$759.99,https://m.media-amazon.com/images/I/61aBBtbHn5L._AC_UY218_.jpg,"Wed, Jan 22",$61.00 off coupon applied,2025-01-12 19:42:34
OWC Atlas FXR Thunderbolt (USB-C) + USB 3.2 (10Gb/s) CFexpress Card Reader,$79.99,https://m.media-amazon.com/images/I/61W0gYnenML._AC_UY218_.jpg,"Thu, Jan 23",No coupon,2025-01-12 19:42:34
"Full HD 1080P Video Webcam and Wide Angle Camera with Built-in Microphone and Rotatable Tripod,for Laptop Computer or Desktop PC,Great for Live Streaming.Calls.Video Conferencing(Black)-1",$49.99,https://m.media-amazon.com/images/I/81OaP1sXqlL._AC_UY218_.jpg,"Thu, Jan 23",30% off coupon applied,2025-01-12 19:42:49
"NETUM Wireless 1D Laser Barcode Scanner Bluetooth Compatible, Small Pocket USB Bar Code Reader Work with Windows, Mac,Android, iOS Phones, Tablets or Computers - C830",$65.99,https://m.media-amazon.com/images/I/61cZ3q20ZjL._AC_UY218_.jpg,"Wed, Jan 22",12% off coupon applied,2025-01-12 19:42:49
"GEEKOM GT1 Mega AI Mini PC,14th Gen Intel Core Ultra U7-155H (16C/22T,up to 4.8 GHz),32GB DDR5 1TB PCIe Gen4 SSD,NUC14 Pro Mini Desktop Computers Windows 11 Pro,WiFi 7/BT 5.4/Dual 2.5G LAN/USB4.0/8K",$799.00,https://m.media-amazon.com/images/I/61qbv+W8p1L._AC_UY218_.jpg,"Wed, Jan 22",No coupon,2025-01-12 19:42:49
"TESmart Thunderbolt 4 KVM Switch 2 Monitors 2 Computers 4K@60Hz, HDMI+DisplayPort KVM Switch Dual Monitor for 1 Laptop (TB4 USB C w/Charging 60W) & 1 Desktop (HDMI 2.0 & DP1.2), Gigabit Network, EDID",$759.99,https://m.media-amazon.com/images/I/61aBBtbHn5L._AC_UY218_.jpg,"Wed, Jan 22",$61.00 off coupon applied,2025-01-12 19:42:49
OWC Atlas FXR Thunderbolt (USB-C) + USB 3.2 (10Gb/s) CFexpress Card Reader,$79.99,https://m.media-amazon.com/images/I/61W0gYnenML._AC_UY218_.jpg,"Thu, Jan 23",No coupon,2025-01-12 19:42:49
"Full HD 1080P Video Webcam and Wide Angle Camera with Built-in Microphone and Rotatable Tripod,for Laptop Computer or Desktop PC,Great for Live Streaming.Calls.Video Conferencing(Black)-1",$49.99,https://m.media-amazon.com/images/I/81OaP1sXqlL._AC_UY218_.jpg,"Thu, Jan 23",30% off coupon applied,2025-01-12 19:43:11
"NETUM Wireless 1D Laser Barcode Scanner Bluetooth Compatible, Small Pocket USB Bar Code Reader Work with Windows, Mac,Android, iOS Phones, Tablets or Computers - C830",$65.99,https://m.media-amazon.com/images/I/61cZ3q20ZjL._AC_UY218_.jpg,"Wed, Jan 22",12% off coupon applied,2025-01-12 19:43:11
"GEEKOM GT1 Mega AI Mini PC,14th Gen Intel Core Ultra U7-155H (16C/22T,up to 4.8 GHz),32GB DDR5 1TB PCIe Gen4 SSD,NUC14 Pro Mini Desktop Computers Windows 11 Pro,WiFi 7/BT 5.4/Dual 2.5G LAN/USB4.0/8K",$799.00,https://m.media-amazon.com/images/I/61qbv+W8p1L._AC_UY218_.jpg,"Wed, Jan 22",No coupon,2025-01-12 19:43:11
"TESmart Thunderbolt 4 KVM Switch 2 Monitors 2 Computers 4K@60Hz, HDMI+DisplayPort KVM Switch Dual Monitor for 1 Laptop (TB4 USB C w/Charging 60W) & 1 Desktop (HDMI 2.0 & DP1.2), Gigabit Network, EDID",$759.99,https://m.media-amazon.com/images/I/61aBBtbHn5L._AC_UY218_.jpg,"Wed, Jan 22",$61.00 off coupon applied,2025-01-12 19:43:11
OWC Atlas FXR Thunderbolt (USB-C) + USB 3.2 (10Gb/s) CFexpress Card Reader,$79.99,https://m.media-amazon.com/images/I/61W0gYnenML._AC_UY218_.jpg,"Thu, Jan 23",No coupon,2025-01-12 19:43:11
"Full HD 1080P Video Webcam and Wide Angle Camera with Built-in Microphone and Rotatable Tripod,for Laptop Computer or Desktop PC,Great for Live Streaming.Calls.Video Conferencing(Black)-1",$49.99,https://m.media-amazon.com/images/I/81OaP1sXqlL._AC_UY218_.jpg,"Thu, Jan 23",30% off coupon applied,2025-01-12 19:43:27
"TESmart Thunderbolt 4 KVM Switch 2 Monitors 2 Computers 4K@60Hz, HDMI+DisplayPort KVM Switch Dual Monitor for 1 Laptop (TB4 USB C w/Charging 60W) & 1 Desktop (HDMI 2.0 & DP1.2), Gigabit Network, EDID",$759.99,https://m.media-amazon.com/images/I/61aBBtbHn5L._AC_UY218_.jpg,"Wed, Jan 22",$61.00 off coupon applied,2025-01-12 19:43:27
"Mini PC N7A Intel Core i5-12450H up to 4.4GHz (8C/12T), 16GB DDR4 RAM 512GB NVMe SSD Windows 11 Pro Computers, USB 3.2/Type-C/WiFi 6/BT5.2/RJ45 2.5G/4K Triple Display Desktop PC",$359.00,https://m.media-amazon.com/images/I/61UiMdk5E7L._AC_UY218_.jpg,"Wed, Jan 22",$30.00 off coupon applied,2025-01-12 19:43:27
"Mini PC, 1 Year Office 365, Intel Quad-Core N100(Up to 3.4GHz), 16GB(4GB) RAM 640GB SSD(128GB+512GB), Dual LAN Mini Desktop Computers Windows 11, 4K Triple Display, Type-C, WiFi 6, BT 5.2 Micro PC",$349.99,https://m.media-amazon.com/images/I/71YOOheNucL._AC_UY218_.jpg,"Wed, Jan 22",$100.00 off coupon applied,2025-01-12 19:43:27
"StarTech.com Juniper EX-SFP-1GE-T Compatible SFP Module - 1000BASE-T - SFP to RJ45 Cat6/Cat5e - 1GE Gigabit Ethernet SFP - RJ-45 100m - (EXSFP1GETST),Silver",$44.16,https://m.media-amazon.com/images/I/71+JRSSbe-L._AC_UY218_.jpg,"Fri, Jan 24",No coupon,2025-01-12 19:43:27
"NETUM Wireless 1D Laser Barcode Scanner Bluetooth Compatible, Small Pocket USB Bar Code Reader Work with Windows, Mac,Android, iOS Phones, Tablets or Computers - C830",$65.99,https://m.media-amazon.com/images/I/61cZ3q20ZjL._AC_UY218_.jpg,"Wed, Jan 22",12% off coupon applied,2025-01-12 19:43:27
"StarTech.com Juniper EX-SFP-1GE-T Compatible SFP Module - 1000BASE-T - SFP to RJ45 Cat6/Cat5e - 1GE Gigabit Ethernet SFP - RJ-45 100m - (EXSFP1GETST),Silver",$44.16,https://m.media-amazon.com/images/I/71+JRSSbe-L._AC_UY218_.jpg,"Fri, Jan 24",No coupon,2025-01-12 19:43:37
"Full HD 1080P Video Webcam and Wide Angle Camera with Built-in Microphone and Rotatable Tripod,for Laptop Computer or Desktop PC,Great for Live Streaming.Calls.Video Conferencing(Black)-1",$49.99,https://m.media-amazon.com/images/I/81OaP1sXqlL._AC_UY218_.jpg,"Thu, Jan 23",30% off coupon applied,2025-01-12 19:43:37
"GEEKOM GT1 Mega AI Mini PC,14th Gen Intel Core Ultra U7-155H (16C/22T,up to 4.8 GHz),32GB DDR5 1TB PCIe Gen4 SSD,NUC14 Pro Mini Desktop Computers Windows 11 Pro,WiFi 7/BT 5.4/Dual 2.5G LAN/USB4.0/8K",$799.00,https://m.media-amazon.com/images/I/61qbv+W8p1L._AC_UY218_.jpg,"Wed, Jan 22",No coupon,2025-01-12 19:43:37
"NETUM Wireless 1D Laser Barcode Scanner Bluetooth Compatible, Small Pocket USB Bar Code Reader Work with Windows, Mac,Android, iOS Phones, Tablets or Computers - C830",$65.99,https://m.media-amazon.com/images/I/61cZ3q20ZjL._AC_UY218_.jpg,"Wed, Jan 22",12% off coupon applied,2025-01-12 19:43:37
"TESmart Thunderbolt 4 KVM Switch 2 Monitors 2 Computers 4K@60Hz, HDMI+DisplayPort KVM Switch Dual Monitor for 1 Laptop (TB4 USB C w/Charging 60W) & 1 Desktop (HDMI 2.0 & DP1.2), Gigabit Network, EDID",$759.99,https://m.media-amazon.com/images/I/61aBBtbHn5L._AC_UY218_.jpg,"Wed, Jan 22",$61.00 off coupon applied,2025-01-12 19:43:37
"DreamQuest Mini PC Windows 11 Pro Preloaded, Intel N150 (up to 3.6GHz) Mini Desktop Computers 16GB DDR4 512GB SSD, USB C, DP, HDMI, USB 3.2, Dual LAN,WiFi, Bluetooth, Support 4K 60Hz, Support Linux",$209.99,https://m.media-amazon.com/images/I/61zm4wpWJyL._AC_UY218_.jpg,"Wed, Jan 22",$30.00 off coupon applied,2025-01-12 19:43:46
"15.6 Inch Laptops, 20GB RAM 128GB EMMC+1024GB SSD Expandable 4TB, Grey | Laptop Computer, Celeron N5095 Quad-Core",$329.99,https://m.media-amazon.com/images/I/71OR+GnX91L._AC_UY218_.jpg,"Wed, Jan 22",No coupon,2025-01-12 19:43:46
"StarTech.com Ethernet to Parallel Network Print Server, 10/100Mbps LAN, WebUI, Centronics Ethernet Printer Server Adapter, TAA",$87.63,https://m.media-amazon.com/images/I/61g9aStik-L._AC_UY218_.jpg,"Thu, Jan 23",No coupon,2025-01-12 19:43:46
"KAMRUI Essenx E1 Mini PC Alder Lake N97(up to 3.60 GHz), 16GB DDR4 512GB M.2 SSD Mini Desktop Computer, Mini Computers, 4K, WiFi 2.4G/5G, BT4.2, Small PC Desktop Business Home Office Family-NAS",$169.00,https://m.media-amazon.com/images/I/614HLfrtmdL._AC_UY218_.jpg,"Wed, Jan 22",No coupon,2025-01-12 19:43:46
"Full HD 1080P Video Webcam and Wide Angle Camera with Built-in Microphone and Rotatable Tripod,for Laptop Computer or Desktop PC,Great for Live Streaming.Calls.Video Conferencing(Black)-1",$49.99,https://m.media-amazon.com/images/I/81OaP1sXqlL._AC_UY218_.jpg,"Thu, Jan 23",30% off coupon applied,2025-01-12 19:43:46
"LEVN Wireless Headset with Mic for Work, Bluetooth 5.3 Headset with Microphone (AI Noise Cancelling), Wireless Headset with Microphone & Mute Button for Work from Home/PC/CallCenter/Computer/Laptop",$49.99,https://m.media-amazon.com/images/I/61qfiZbRwLL._AC_UY218_.jpg,"Wed, Jan 22",$10.00 off coupon applied,2025-01-12 19:43:46
"Full HD 1080P Video Webcam and Wide Angle Camera with Built-in Microphone and Rotatable Tripod,for Laptop Computer or Desktop PC,Great for Live Streaming.Calls.Video Conferencing(Black)-1",$49.99,https://m.media-amazon.com/images/I/81OaP1sXqlL._AC_UY218_.jpg,"Thu, Jan 23",30% off coupon applied,2025-01-12 19:43:56
"NETUM Wireless 1D Laser Barcode Scanner Bluetooth Compatible, Small Pocket USB Bar Code Reader Work with Windows, Mac,Android, iOS Phones, Tablets or Computers - C830",$65.99,https://m.media-amazon.com/images/I/61cZ3q20ZjL._AC_UY218_.jpg,"Wed, Jan 22",12% off coupon applied,2025-01-12 19:43:56
"TPV 16"" Laptop Computer Intel Core i5, 16GB RAM, 512GB SSD, MS Office 2024, IPS(1920 x 1200) 16:10 Display, Windows 11 Pro Notebook PC with BT5.0 Wi-Fi, 3xUSB A, HDMI, RJ45, Backlit Keyboard, Gray",$329.00,https://m.media-amazon.com/images/I/81StbXTGn1L._AC_UY218_.jpg,"Wed, Jan 22",No coupon,2025-01-12 19:43:56
"DreamQuest Mini Desktop Computer Windows 11 Pro Preinstalled, Intel 12th N95 (up to 3.4GHz) Mini Pc with 16GB RAM 512GB M.2 SSD, USB3.2, BT4.2,WiFi 5,4k HDMI, Gigabit Port for Home Office",$199.99,https://m.media-amazon.com/images/I/515sHKPX5FL._AC_UY218_.jpg,"Wed, Jan 22",$30.00 off coupon applied,2025-01-12 19:43:56
"TESmart Thunderbolt 4 KVM Switch 2 Monitors 2 Computers 4K@60Hz, HDMI+DisplayPort KVM Switch Dual Monitor for 1 Laptop (TB4 USB C w/Charging 60W) & 1 Desktop (HDMI 2.0 & DP1.2), Gigabit Network, EDID",$759.99,https://m.media-amazon.com/images/I/61aBBtbHn5L._AC_UY218_.jpg,"Wed, Jan 22",$61.00 off coupon applied,2025-01-12 19:43:56
"15.6 Inch Laptop 4 GB RAM 128 GB SSD, Celeron N4000 Processor, FHD 1920 x 1080 IPS Display, Traditional Laptop with 2.4G/5G WiFi, Bluetooth 5.2, HDMI for Students and Business",$299.99,https://m.media-amazon.com/images/I/71uiG7fxrNL._AC_UY218_.jpg,"Wed, Jan 22",No coupon,2025-01-12 19:43:56
"Full HD 1080P Video Webcam and Wide Angle Camera with Built-in Microphone and Rotatable Tripod,for Laptop Computer or Desktop PC,Great for Live Streaming.Calls.Video Conferencing(Black)-1",$49.99,https://m.media-amazon.com/images/I/81OaP1sXqlL._AC_UY218_.jpg,"Thu, Jan 23",30% off coupon applied,2025-01-12 19:44:10
"NETUM Wireless 1D Laser Barcode Scanner Bluetooth Compatible, Small Pocket USB Bar Code Reader Work with Windows, Mac,Android, iOS Phones, Tablets or Computers - C830",$65.99,https://m.media-amazon.com/images/I/61cZ3q20ZjL._AC_UY218_.jpg,"Wed, Jan 22",12% off coupon applied,2025-01-12 19:44:10
"GEEKOM GT1 Mega AI Mini PC,14th Gen Intel Core Ultra U7-155H (16C/22T,up to 4.8 GHz),32GB DDR5 1TB PCIe Gen4 SSD,NUC14 Pro Mini Desktop Computers Windows 11 Pro,WiFi 7/BT 5.4/Dual 2.5G LAN/USB4.0/8K",$799.00,https://m.media-amazon.com/images/I/61qbv+W8p1L._AC_UY218_.jpg,"Wed, Jan 22",No coupon,2025-01-12 19:44:10
